zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Total
Region1Beijing_scrapeaf100_transforms_crudesteel_Region1Beijing,0.0,142444.49002628174,19626.437600576337,0.0,0.0,0.0,162070.9276268581
steelscrap_source_Region2Tianjin_Region2Tianjin_scrapeaf100_transforms,2761.4879524523726,0.0,0.0,0.0,0.0,0.0,2761.4879524523726
Region2Tianjin_scrapeaf100_transforms_crudesteel_Region2Tianjin,0.0,270247.3328778238,37235.504261836846,0.0,0.0,0.0,307482.8371396606
steelscrap_source_Region3Hebei_Region3Hebei_scrapeaf100_transforms,1702.8014840367575,0.0,0.0,0.0,0.0,0.0,1702.8014840367575
Region3Hebei_scrapeaf100_transforms_crudesteel_Region3Hebei,0.0,166641.16136109497,22960.328999301168,0.0,0.0,0.0,189601.49036039613
steelscrap_source_Region4Shanxi_Region4Shanxi_scrapeaf100_transforms,915.798105273439,0.0,0.0,0.0,0.0,0.0,915.798105273439
Region4Shanxi_scrapeaf100_transforms_crudesteel_Region4Shanxi,0.0,89622.69604867283,12348.489234439021,0.0,0.0,0.0,101971.18528311186
steelscrap_source_Region5Innermongolia_Region5Innermongolia_scrapeaf100_transforms,1.2091199728588046e8,0.0,0.0,0.0,0.0,0.0,1.2091199728588046e8
Region5Innermongolia_scrapeaf100_transforms_crudesteel_Region5Innermongolia,0.0,1.1832803670362429e10,1.6303598884968464e9,0.0,0.0,0.0,1.3463163558859276e10
steelscrap_source_Region6Liaoning_Region6Liaoning_scrapeaf100_transforms,7.563702175363545e6,0.0,0.0,0.0,0.0,0.0,7.563702175363545e6
Region6Liaoning_scrapeaf100_transforms_crudesteel_Region6Liaoning,0.0,7.402061405913209e8,1.0198786648187357e8,0.0,0.0,0.0,8.421940070731945e8
steelscrap_source_Region7Jilin_Region7Jilin_scrapeaf100_transforms,6.103401503628666e6,0.0,0.0,0.0,0.0,0.0,6.103401503628666e6
Region7Jilin_scrapeaf100_transforms_crudesteel_Region7Jilin,0.0,5.972968219446176e8,8.22973833719765e7,0.0,0.0,0.0,6.795942053165941e8
steelscrap_source_Region8Heilongjiang_Region8Heilongjiang_scrapeaf100_transforms,3.7692679610002143e6,0.0,0.0,0.0,0.0,0.0,3.7692679610002143e6
Region8Heilongjiang_scrapeaf100_transforms_crudesteel_Region8Heilongjiang,0.0,3.688716485101903e8,5.082426418018153e7,0.0,0.0,0.0,4.196959126903719e8
steelscrap_source_Region9Shanghai_Region9Shanghai_scrapeaf100_transforms,1.3312949241066257e7,0.0,0.0,0.0,0.0,0.0,1.3312949241066257e7
Region9Shanghai_scrapeaf100_transforms_crudesteel_Region9Shanghai,0.0,1.3028443676319256e9,1.7950988262074926e8,0.0,0.0,0.0,1.4823542502526748e9
steelscrap_source_Region10Jiangsu_Region10Jiangsu_scrapeaf100_transforms,102489.69033308195,0.0,0.0,0.0,0.0,0.0,102489.69033308195
Region10Jiangsu_scrapeaf100_transforms_crudesteel_Region10Jiangsu,0.0,1.0029942529856907e7,1.3819561652632763e6,0.0,0.0,0.0,1.1411898695120184e7
steelscrap_source_Region11Zhejiang_Region11Zhejiang_scrapeaf100_transforms,5.515514998476279e7,0.0,0.0,0.0,0.0,0.0,5.515514998476279e7
Region11Zhejiang_scrapeaf100_transforms_crudesteel_Region11Zhejiang,0.0,5.397645195091846e9,7.437040674017996e8,0.0,0.0,0.0,6.141349262493646e9
steelscrap_source_Region12Anhui_Region12Anhui_scrapeaf100_transforms,1.1138732743934534e7,0.0,0.0,0.0,0.0,0.0,1.1138732743934534e7
Region12Anhui_scrapeaf100_transforms_crudesteel_Region12Anhui,0.0,1.0900691466040778e9,1.5019306174771026e8,0.0,0.0,0.0,1.240262208351788e9
steelscrap_source_Region13Fujian_Region13Fujian_scrapeaf100_transforms,1.6615598724899745e7,0.0,0.0,0.0,0.0,0.0,1.6615598724899745e7
Region13Fujian_scrapeaf100_transforms_crudesteel_Region13Fujian,0.0,1.6260513595884657e9,2.2404233072410953e8,0.0,0.0,0.0,1.8500936903125753e9
steelscrap_source_Region14Jiangxi_Region14Jiangxi_scrapeaf100_transforms,8.569438515283953e6,0.0,0.0,0.0,0.0,0.0,8.569438515283953e6
Region14Jiangxi_scrapeaf100_transforms_crudesteel_Region14Jiangxi,0.0,8.386304568011464e8,1.1554906986794432e8,0.0,0.0,0.0,9.541795266690907e8
steelscrap_source_Region15Shandong_Region15Shandong_scrapeaf100_transforms,5136.074785668579,0.0,0.0,0.0,0.0,0.0,5136.074785668579
Region15Shandong_scrapeaf100_transforms_crudesteel_Region15Shandong,0.0,502631.3843069057,69254.08977469518,0.0,0.0,0.0,571885.4740816009
steelscrap_source_Region16Henan_Region16Henan_scrapeaf100_transforms,974.959431312719,0.0,0.0,0.0,0.0,0.0,974.959431312719
Region16Henan_scrapeaf100_transforms_crudesteel_Region16Henan,0.0,95412.39741507998,13146.212000498948,0.0,0.0,0.0,108558.60941557892
steelscrap_source_Region17Hubei_Region17Hubei_scrapeaf100_transforms,8.044437396927156e6,0.0,0.0,0.0,0.0,0.0,8.044437396927156e6
Region17Hubei_scrapeaf100_transforms_crudesteel_Region17Hubei,0.0,7.872523032706207e8,1.0847003069897652e8,0.0,0.0,0.0,8.957223339695972e8
steelscrap_source_Region18Hunan_Region18Hunan_scrapeaf100_transforms,8.51538329257496e6,0.0,0.0,0.0,0.0,0.0,8.51538329257496e6
Region18Hunan_scrapeaf100_transforms_crudesteel_Region18Hunan,0.0,8.333404537242665e8,1.1482019706088746e8,0.0,0.0,0.0,9.48160650785154e8
steelscrap_source_Region19Guangdong_Region19Guangdong_scrapeaf100_transforms,2.5327437541272156e7,0.0,0.0,0.0,0.0,0.0,2.5327437541272156e7
Region19Guangdong_scrapeaf100_transforms_crudesteel_Region19Guangdong,0.0,2.478617528669643e9,3.415115056619877e8,0.0,0.0,0.0,2.8201290343316307e9
steelscrap_source_Region20Guangxi_Region20Guangxi_scrapeaf100_transforms,4827.627852485881,0.0,0.0,0.0,0.0,0.0,4827.627852485881
Region20Guangxi_scrapeaf100_transforms_crudesteel_Region20Guangxi,0.0,472445.86024805746,65095.03592661462,0.0,0.0,0.0,537540.8961746721
steelscrap_source_Region22Chongqing_Region22Chongqing_scrapeaf100_transforms,2286.6091558338317,0.0,0.0,0.0,0.0,0.0,2286.6091558338317
Region22Chongqing_scrapeaf100_transforms_crudesteel_Region22Chongqing,0.0,223774.29716806233,30832.307231901174,0.0,0.0,0.0,254606.60439996351
steelscrap_source_Region23Sichuan_Region23Sichuan_scrapeaf100_transforms,7.306647064870404e7,0.0,0.0,0.0,0.0,0.0,7.306647064870404e7
Region23Sichuan_scrapeaf100_transforms_crudesteel_Region23Sichuan,0.0,7.150499714500828e9,9.852177254009345e8,0.0,0.0,0.0,8.135717439901762e9
steelscrap_source_Region24Guizhou_Region24Guizhou_scrapeaf100_transforms,843.1208747915903,0.0,0.0,0.0,0.0,0.0,843.1208747915903
Region24Guizhou_scrapeaf100_transforms_crudesteel_Region24Guizhou,0.0,82510.28852170012,11368.519967166947,0.0,0.0,0.0,93878.80848886707
steelscrap_source_Region25Yunnan_Region25Yunnan_scrapeaf100_transforms,1.9415995393488497e7,0.0,0.0,0.0,0.0,0.0,1.9415995393488497e7
Region25Yunnan_scrapeaf100_transforms_crudesteel_Region25Yunnan,0.0,1.9001064138623548e9,2.6180247448843935e8,0.0,0.0,0.0,2.1619088883507943e9
steelscrap_source_Region27Shaanxi_Region27Shaanxi_scrapeaf100_transforms,830.6760832633972,0.0,0.0,0.0,0.0,0.0,830.6760832633972
Region27Shaanxi_scrapeaf100_transforms_crudesteel_Region27Shaanxi,0.0,81292.4046212014,11200.71619761802,0.0,0.0,0.0,92493.12081881941
steelscrap_source_Region28Gansu_Region28Gansu_scrapeaf100_transforms,2482.5868069922954,0.0,0.0,0.0,0.0,0.0,2482.5868069922954
Region28Gansu_scrapeaf100_transforms_crudesteel_Region28Gansu,0.0,242953.24650304223,33474.84154332415,0.0,0.0,0.0,276428.0880463664
steelscrap_source_Region29Qinghai_Region29Qinghai_scrapeaf100_transforms,632070.1526860378,0.0,0.0,0.0,0.0,0.0,632070.1526860378
Region29Qinghai_scrapeaf100_transforms_crudesteel_Region29Qinghai,0.0,6.185624413222101e7,8.522742546539072e6,0.0,0.0,0.0,7.037898667876008e7
steelscrap_source_Region30Ningxia_Region30Ningxia_scrapeaf100_transforms,1374.2820045367462,0.0,0.0,0.0,0.0,0.0,1374.2820045367462
Region30Ningxia_scrapeaf100_transforms_crudesteel_Region30Ningxia,0.0,134491.2788839878,18530.61983900732,0.0,0.0,0.0,153021.89872299513
steelscrap_source_Region31Xinjiang_Region31Xinjiang_scrapeaf100_transforms,3.4580553228421016e6,0.0,0.0,0.0,0.0,0.0,3.4580553228421016e6
Region31Xinjiang_scrapeaf100_transforms_crudesteel_Region31Xinjiang,0.0,3.3841546442819816e8,4.662791796611177e7,0.0,0.0,0.0,3.8504338239430994e8
Region1Beijing,0.0,2.6608148965447936e6,9.710856500077195e6,74660.13512194992,1.2817783943493674e6,0.0,1.3728109926093306e7
Region2Tianjin,0.0,3.505187806421028e7,9.715294942415966e6,1.7765141718480885e6,1.2817796342048997e6,0.0,4.782546681267924e7
Region12Anhui,0.0,72503.56932414955,1.6510838743827739e9,1.2050890042529931e7,1.2824958818460365e6,0.0,1.664489763876474e9
Region9Shanghai,0.0,2.397852846743572e7,9.466983820205295e6,1.1953802771490694e6,1.2817050846045825e6,0.0,3.592259764939467e7
Region22Chongqing,0.0,51639.87537961034,3.8419995896806955e8,3.076360009811941e6,1.2824539195323042e6,0.0,3.886104127727934e8
Region13Fujian,0.0,5.420633470644123e7,6.388721635034748e8,7.516678207063921e6,1.2824548169797612e6,0.0,7.018776312339598e8
Region28Gansu,0.0,134420.68489068418,3.0678347051660666e9,2.4612183313923422e7,1.2824487082046212e6,0.0,3.0938637578730855e9
Region19Guangdong,0.0,7.848567985656497e8,4.1878340333075136e8,4.482523190287385e7,1.2817803060449439e6,0.0,1.24974721410532e9
Region20Guangxi,0.0,8.013383602217441e8,2.1711541585057883e9,5.8536121919341e7,1.2817899789059355e6,0.0,3.0323104306257796e9
Region24Guizhou,0.0,39396.70059459535,1.1966979991705678e9,9.590653985122066e6,1.2817708528502847e6,0.0,1.2076098207091346e9
