time,MA_battery_storage,CT_battery_storage,ME_battery_storage
2234,2637.2590241256503,1351.8898346850865,539.0744608306559
2235,4028.1026690804692,1755.5941846924713,539.0744608306559
2236,3469.3745458694348,1755.5941846924713,539.0744608306559
2237,3255.267427835935,1755.5941846924713,655.2485565451049
2238,3255.267427835935,1755.5941846924713,436.8323710300699
2239,2534.4224687301858,912.3881796260656,436.8323710300699
2240,1643.2462723946348,912.3881796260656,218.41618551503493
2241,0.0,0.0,0.0
2242,0.0,0.0,0.0
2243,0.0,0.0,0.0
2244,1047.6929041881913,0.0,0.0
2245,2438.5365491430102,0.0,0.0
2246,3829.380194097829,0.0,0.0
2247,3829.380194097829,0.0,0.0
2248,4027.6066695667037,0.0,0.0
2249,4027.6066695667037,0.0,0.0
2250,4027.6066695667037,0.0,0.0
2251,4027.6066695667037,0.0,0.0
2252,3903.4546844580077,0.0,0.0
2253,3802.1287863058337,658.0066522899696,0.0
2254,3802.1287863058337,658.0066522899696,0.0
2255,3213.103184926539,658.0066522899696,0.0
2256,3213.103184926539,658.0066522899696,0.0
2257,3213.103184926539,658.0066522899696,0.0
2258,3213.103184926539,658.0066522899696,0.0
2259,3213.103184926539,658.0066522899696,0.0
2260,2735.064388556217,658.0066522899696,0.0
2261,2735.064388556217,658.0066522899696,0.0
2262,2509.3047570407257,658.0066522899696,0.0
2263,2509.3047570407257,658.0066522899696,184.86745941992558
2264,1474.6883866277333,658.0066522899696,184.86745941992558
2265,1474.6883866277333,658.0066522899696,184.86745941992558
2266,1633.0754807487706,1430.2520075254715,184.86745941992558
2267,2251.3759378884743,1430.2520075254715,184.86745941992558
2268,2537.402804596262,1430.2520075254715,184.86745941992558
2269,2537.402804596262,1430.2520075254715,184.86745941992558
2270,3234.790672032502,1694.2381795695533,184.86745941992558
2271,4130.680352473595,1694.2381795695533,184.86745941992558
2272,4489.87897493892,1694.2381795695533,184.86745941992558
2273,4489.87897493892,1694.2381795695533,184.86745941992558
2274,4489.87897493892,2171.155738597229,184.86745941992558
